,user_id,gender,home_country,home_city,months_since_sign_up,has_children,is_married,is_family,age,age_group,avg_days_from_res_to_trip,total_number_of_sessions,total_number_of_page_clicks,total_session_duration_in_minutes,total_trips,total_discounted_trips,total_hotel_discounted_trips,total_flight_discounted_trips,total_cancelled_trips,total_flights,return_flights,total_hotel_res,total_paid_for_flights_before_disc,avg_paid_for_flights_before_disc,total_paid_for_flights_after_disc,avg_paid_for_flights_after_disc,total_disc_for_flights,avg_disc_for_flight,avg_disc_perc_for_flight,avg_disc_perc_for_hotel,total_paid_for_hotels_before_disc,avg_paid_for_hotels_before_disc,total_paid_for_hotels_after_disc,avg_paid_for_hotels_after_disc,total_disc_for_hotels,avg_disc_for_hotels,avg_num_of_rooms_per_hotel_res,avg_num_of_nights_per_hotel_res,tot_num_of_nights_for_hotel_res,num_of_diff_hotels_stayed,num_of_diff_hotel_groups_stayed,num_of_diff_hotel_cities_stayed,num_of_diff_flight_dest,num_of_diff_airlines,num_of_diff_routes,avg_num_of_seats_booked_per_flight,tot_num_of_seats_booked_for_flights,tot_number_of_checked_bags_for_flights,avg_of_checked_bags_for_flights,tot_flight_distance_km,tot_flight_dist_km,avg_flight_dist_km,booking_rate_per_session_segmentation,budget_segmentation,flyer_segmentation,customer_value,ads_per_km,discount_flight_proportion,bargain_hunter_index,avg_session_dur_min,segment
57,331039,0,1,london,32,1,1,1,46,41-50,0.0,8,198,81.33,0,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,10.16625,2
58,334787,0,0,minneapolis,32,0,0,0,54,50+,5.666666666666666,8,119,14.79,3,2,0,2,0,6,3,3,758.17,252.72,749.4475,249.82,8.7225,2.91,0.02,0.0,864,288.0,864.0,288.0,0.0,0.0,1.0,2.0,6,3,3,3,3,3,3,1.0,3,2,0.67,8368.795883964709,8267.758653733687,2755.919551244562,Occasional Booker,Low Budget,Regular Flyer,537.8158333333333,0.0906469977400165,0.6666666666666666,0.0012086266365335,1.84875,1
59,337227,0,0,santa ana,32,0,1,0,36,31-40,0.0,8,83,10.27,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.28375,2
60,338086,0,0,washington,32,1,0,0,41,41-50,7.5,8,137,17.12,2,2,1,1,0,4,2,2,981.69,490.85,981.69,490.85,0.0,0.0,0.08,0.05,202,101.0,192.0,96.0,10.0,5.0,1.0,1.5,3,2,2,2,2,2,2,1.0,2,1,0.5,10982.682364967985,10634.21937609966,5317.10968804983,Occasional Booker,Low Budget,Rare Flyer,586.845,0.0923142513127331,0.5,0.0036925700525093,2.14,1
61,340166,1,0,san francisco,32,1,1,1,52,50+,3.0,8,88,10.89,1,2,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,474,474.0,474.0,474.0,0.0,0.0,1.0,2.0,2,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Low Budget,Rare Flyer,474.0,0.0,1.0,0.0,1.36125,2
62,343928,0,0,el paso,32,0,1,0,66,50+,171.0,8,122,15.04,2,3,1,2,0,4,2,1,5550.62,2775.31,4528.74,2264.37,1021.88,510.94,0.12,0.02,348,348.0,348.0,348.0,0.0,0.0,1.0,3.0,3,1,1,1,2,2,2,1.5,3,1,0.5,32554.765915333934,44932.4053509531,22466.20267547655,Occasional Booker,High Budget,Rare Flyer,2438.37,0.1007900637552655,1.0,0.0120948076506318,1.88,3
63,347778,0,0,las vegas,32,0,0,0,51,50+,6.4,9,162,19.99,5,1,0,2,0,10,5,4,4233.69,846.74,4233.69,846.74,0.0,0.0,0.03,0.0,4474,1118.5,4474.0,1118.5,0.0,0.0,1.75,2.25,9,4,4,3,4,4,4,1.6,8,5,1.0,24879.67618656661,25571.70654426593,5114.341308853186,Rare Booker,Moderate Budget,Frequent Flyer,1741.538,0.1655614963620541,0.4,0.0019867379563446,2.221111111111111,3
64,348817,0,1,calgary,32,0,0,0,30,26-30,5.75,8,125,15.47,4,1,0,1,0,6,3,4,1374.62,458.21,1374.62,458.21,0.0,0.0,0.01,0.0,2622,655.5,2622.0,655.5,0.0,0.0,1.0,2.25,9,4,4,4,3,3,4,1.0,3,2,0.67,15908.85864693472,15137.20840137061,5045.736133790203,Rare Booker,Moderate Budget,Regular Flyer,999.155,0.0908106675650666,0.25,0.0002270266689127,1.93375,3
65,349132,0,0,cincinnati,32,0,0,0,50,41-50,7.0,8,115,14.37,2,1,1,0,0,2,1,2,226.36,226.36,226.36,226.36,0.0,0.0,0.0,0.03,2711,1355.5,2517.1,1258.55,193.9,96.95,1.0,5.5,11,2,2,2,1,1,2,1.0,1,0,0.0,2340.197703743441,2417.209882058052,2417.209882058052,Occasional Booker,Moderate Budget,Rare Flyer,1371.73,0.0936451574520593,0.0,0.0,1.79625,1
66,350648,0,0,lincoln,32,0,0,0,19,18-25,0.0,8,295,107.62,0,2,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,13.4525,2
67,353271,0,0,milwaukee,32,1,0,0,28,26-30,6.0,8,84,10.52,1,2,1,1,0,2,1,1,408.4,408.4,408.4,408.4,0.0,0.0,0.04,0.04,272,272.0,272.0,272.0,0.0,0.0,2.0,1.0,1,1,1,1,1,1,1,2.0,2,0,0.0,2393.1101588767624,2354.6338291305183,2354.6338291305183,Frequent Booker,Low Budget,Rare Flyer,680.4,0.1734452274266387,1.0,0.0069378090970655,1.315,1
68,353694,0,0,new york,32,1,0,0,41,41-50,8.0,8,100,12.34,2,1,0,3,0,3,1,2,461.37,230.69,461.37,230.69,0.0,0.0,0.04,0.0,1634,817.0,1634.0,817.0,0.0,0.0,1.5,4.5,9,2,2,2,2,2,2,1.5,3,1,0.5,3874.925296144779,3846.765479537125,1923.3827397685627,Occasional Booker,Moderate Budget,Rare Flyer,1047.685,0.1199371270367945,1.5,0.0071962276222076,1.5425,1
69,354050,0,0,detroit,32,0,0,0,51,50+,8.6,8,172,21.21,5,2,1,1,0,9,4,5,1957.88,391.58,1928.776,385.76,29.104,5.82,0.01,0.01,2783,556.6,2723.6,544.72,59.4,11.88,1.2,2.6,13,5,4,5,5,5,5,1.2,6,1,0.2,18163.72555306565,17686.736922943644,3537.347384588729,Rare Booker,Low Budget,Regular Flyer,930.4752,0.1090521111046745,0.2,0.0002181042222093,2.65125,3
70,354260,0,0,providence,32,0,0,0,51,50+,11.5,8,116,14.39,2,1,0,2,0,4,2,1,1165.01,582.51,1165.01,582.51,0.0,0.0,0.04,0.0,520,520.0,520.0,520.0,0.0,0.0,1.0,2.0,2,1,1,1,2,2,2,1.0,2,2,1.0,13317.314808514077,12862.94023091274,6431.47011545637,Occasional Booker,Moderate Budget,Rare Flyer,842.505,0.0905710497822419,1.0,0.0036228419912896,1.79875,1
71,354311,0,0,tucson,32,0,1,0,47,41-50,7.5,8,98,12.27,2,1,0,1,0,4,2,1,1072.89,536.45,1072.89,536.45,0.0,0.0,0.03,0.0,291,291.0,291.0,291.0,0.0,0.0,1.0,3.0,3,1,1,1,2,1,2,1.0,2,1,0.5,12247.22883718754,12954.8525662087,6477.426283104351,Occasional Booker,Low Budget,Rare Flyer,681.945,0.0828176156013164,0.5,0.0012422642340197,1.53375,1
72,354950,1,0,amarillo,32,0,1,0,55,50+,5.0,8,100,12.55,1,1,1,0,0,2,1,1,460.54,460.54,460.54,460.54,0.0,0.0,0.0,0.03,762,762.0,762.0,762.0,0.0,0.0,1.0,6.0,6,1,1,1,1,1,1,1.0,1,1,1.0,4926.111862085194,5236.924724347602,5236.924724347602,Frequent Booker,Moderate Budget,Rare Flyer,1222.54,0.0879409241570438,0.0,0.0,1.56875,1
73,356046,0,1,ottawa,32,0,0,0,36,31-40,9.0,8,101,12.53,2,2,1,1,0,4,2,2,783.81,391.91,783.81,391.91,0.0,0.0,0.03,0.01,705,352.5,705.0,352.5,0.0,0.0,1.5,2.0,4,2,2,2,2,2,2,1.5,3,0,0.0,7587.965071453229,7131.742355387252,3565.871177693626,Occasional Booker,Low Budget,Rare Flyer,744.405,0.1099044189962803,0.5,0.0016485662849442,1.56625,1
74,357737,0,0,san diego,32,1,1,1,43,41-50,7.75,8,419,146.81,4,3,3,0,1,6,3,4,1959.7,653.23,1959.7,653.23,0.0,0.0,0.0,0.04,1313,328.25,1236.1,309.03,76.9,19.23,1.0,3.0,12,4,4,3,2,3,3,1.0,3,0,0.0,22020.32720975265,23234.131901370834,7744.710633790278,Rare Booker,Low Budget,Regular Flyer,798.95,0.0843457379134692,0.0,0.0,18.35125,3
75,359072,0,1,montreal,32,1,1,1,52,50+,9.0,8,318,131.16,2,1,0,2,1,4,2,2,133.15,66.58,133.15,66.58,0.0,0.0,0.08,0.0,447,223.5,447.0,223.5,0.0,0.0,1.0,1.5,3,2,2,2,2,2,2,1.0,2,1,0.5,1539.0631692259296,1542.393562027471,771.1967810137355,Occasional Booker,Low Budget,Rare Flyer,290.075,0.0863268644774261,1.0,0.006906149158194,16.395,1
76,359080,0,0,new york,32,0,1,0,43,41-50,77.0,8,126,15.87,4,2,1,1,0,8,4,2,5153.56,1288.39,5153.56,1288.39,0.0,0.0,0.02,0.03,1383,691.5,1383.0,691.5,0.0,0.0,1.0,2.0,4,2,1,2,4,4,4,1.25,5,4,1.0,36941.28219439175,37479.17994776818,9369.794986942044,Rare Booker,Moderate Budget,Regular Flyer,1634.14,0.1375046094173382,0.25,0.0006875230470867,1.98375,3
77,359653,1,1,victoria,32,0,0,0,56,50+,7.0,8,127,15.73,2,3,2,1,0,4,2,2,784.33,392.17,784.33,392.17,0.0,0.0,0.05,0.03,704,352.0,649.2,324.6,54.8,27.4,1.0,1.5,3,2,2,2,2,2,2,1.0,2,2,1.0,8954.399369320516,8553.59218227461,4276.796091137305,Occasional Booker,Low Budget,Rare Flyer,716.765,0.0916959779337325,0.5,0.0022923994483433,1.96625,1
78,361459,0,0,houston,32,1,1,1,43,41-50,7.0,8,59,7.47,1,1,1,0,0,2,1,1,393.91,393.91,393.91,393.91,0.0,0.0,0.0,0.07,165,165.0,165.0,165.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,4579.194005307586,4807.086081549043,4807.086081549043,Frequent Booker,Low Budget,Rare Flyer,558.91,0.0819436126829386,0.0,0.0,0.93375,1
79,361759,0,1,winnipeg,32,0,1,0,54,50+,8.75,9,139,17.08,4,3,2,3,0,8,4,3,1660.59,415.15,1660.59,415.15,0.0,0.0,0.05,0.02,566,188.67,559.7,186.57,6.3,2.1,1.0,2.33,7,3,3,3,4,3,4,1.0,4,2,0.5,18091.79293621085,17066.460974897283,4266.615243724321,Occasional Booker,Low Budget,Regular Flyer,555.0725,0.0973013680131181,0.75,0.0036488013004919,1.8977777777777776,3
80,363535,0,0,charlotte,32,0,0,0,32,31-40,9.5,8,248,113.54,2,2,0,3,1,3,1,2,736.71,368.36,688.226,344.11,48.484,24.24,0.09,0.0,601,300.5,601.0,300.5,0.0,0.0,1.5,3.0,6,2,2,2,2,2,2,1.5,3,1,0.5,5498.906634288574,5530.4841521588505,2765.2420760794253,Occasional Booker,Low Budget,Rare Flyer,644.613,0.1244422696214304,1.5,0.0167997063988931,14.1925,1
81,371201,1,0,new york,31,1,0,0,29,26-30,9.0,8,105,12.95,1,2,1,1,0,2,1,0,199.47,199.47,199.47,199.47,0.0,0.0,0.1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.0,1,3,3.0,2134.5341622617225,2121.8977160490813,2121.8977160490813,Frequent Booker,Low Budget,Rare Flyer,199.47,0.0940054737282096,1.0,0.0094005473728209,1.61875,1
82,372970,0,0,charlotte,31,0,0,0,35,31-40,7.0,8,100,12.61,2,2,1,2,0,4,2,2,1293.3,646.65,1293.3,646.65,0.0,0.0,0.05,0.04,408,204.0,408.0,204.0,0.0,0.0,1.0,1.0,2,2,1,2,2,2,2,1.0,2,1,0.5,14828.146197270322,16192.351058003462,8096.175529001731,Occasional Booker,Low Budget,Rare Flyer,850.65,0.0798710449994076,1.0,0.0039935522499703,1.57625,1
83,373489,0,0,wichita,31,1,1,1,38,31-40,224.0,9,118,14.46,1,3,1,3,0,2,1,1,7451.31,7451.31,5588.4825,5588.48,1862.8275,1862.83,0.16,0.05,1224,1224.0,1224.0,1224.0,0.0,0.0,2.0,12.0,12,1,1,1,1,1,1,4.0,4,3,3.0,20576.279978506114,41008.286419087664,41008.286419087664,Super Booker,Luxury Budget,Rare Flyer,6812.4825,0.1362769085956928,3.0,0.0654129161259325,1.606666666666667,3
84,374331,1,0,milwaukee,31,0,0,0,44,41-50,6.0,8,338,137.49,1,2,1,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,6720,6720.0,6720.0,6720.0,0.0,0.0,2.0,12.0,12,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Luxury Budget,Rare Flyer,6720.0,0.0,3.0,0.0,17.18625,0
85,374340,0,0,new york,31,0,1,0,36,31-40,337.0,9,78,9.66,1,1,1,0,0,2,1,0,3966.19,3966.19,3966.19,3966.19,0.0,0.0,0.0,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,2.0,2,1,1.0,22022.55613786559,32910.77650497817,32910.77650497817,Super Booker,Luxury Budget,Rare Flyer,3966.19,0.1205134129667242,0.0,0.0,1.0733333333333333,1
86,374341,0,0,detroit,31,0,0,0,27,26-30,11.666666666666666,8,105,13.09,3,1,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6840,2280.0,6840.0,2280.0,0.0,0.0,2.0,7.33,22,3,3,3,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,Occasional Booker,High Budget,Rare Flyer,2280.0,0.0,0.3333333333333333,0.0,1.63625,0
87,375160,0,0,houston,31,0,0,0,22,18-25,0.0,8,41,5.06,0,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,0.6325,2
88,375729,0,0,atlanta,31,0,0,0,54,50+,7.0,8,142,17.48,3,4,1,3,0,6,3,3,1032.16,344.05,896.282,298.76,135.878,45.29,0.06,0.02,1667,555.67,1667.0,555.67,0.0,0.0,1.0,2.0,6,3,3,3,3,3,3,1.0,3,1,0.33,11130.51802060602,11262.092787728392,3754.030929242797,Occasional Booker,Low Budget,Regular Flyer,854.4273333333333,0.0795839651558033,1.0,0.0047750379093481,2.185,1
89,375751,0,0,cleveland,31,0,1,0,51,50+,8.666666666666666,8,192,23.56,3,1,1,0,0,6,3,2,707.56,235.85,707.56,235.85,0.0,0.0,0.0,0.01,999,499.5,999.0,499.5,0.0,0.0,1.0,3.0,6,2,2,2,3,3,3,1.0,3,1,0.33,8209.189584636697,7930.030267091981,2643.343422363994,Occasional Booker,Low Budget,Regular Flyer,568.8533333333332,0.0892253845406152,0.0,0.0,2.945,1
90,376159,0,0,long beach,31,0,0,0,43,41-50,11.0,8,102,12.74,2,0,0,0,0,2,1,2,367.24,367.24,367.24,367.24,0.0,0.0,0.0,0.0,708,354.0,708.0,354.0,0.0,0.0,1.0,3.0,6,2,2,2,1,1,2,1.0,1,1,1.0,4439.404083947083,4350.012305117256,4350.012305117256,Occasional Booker,Low Budget,Rare Flyer,537.62,0.0844227496938312,0.0,0.0,1.5925,1
91,377069,0,0,new york,31,0,1,0,69,50+,0.0,8,260,127.55,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,15.94375,2
92,377411,0,1,montreal,31,0,1,0,39,31-40,6.0,8,118,14.76,2,3,1,3,0,4,2,2,1008.61,504.31,989.996,495.0,18.614,9.31,0.06,0.03,1026,513.0,1026.0,513.0,0.0,0.0,1.5,2.5,5,2,2,2,2,2,2,1.5,3,0,0.0,6249.580609179553,5973.798233710068,2986.8991168550338,Occasional Booker,Moderate Budget,Rare Flyer,1007.998,0.1657230393911641,1.5,0.0149150735452047,1.845,1
93,378565,0,0,nashville,31,1,1,1,42,41-50,6.0,8,136,16.95,5,3,0,4,0,4,2,5,709.63,354.82,687.941,343.97,21.689,10.84,0.04,0.0,8600,1720.0,8600.0,1720.0,0.0,0.0,1.2,8.8,44,5,5,5,2,2,5,1.0,2,1,0.5,8245.174866433461,8086.298846244214,4043.149423122107,Rare Booker,High Budget,Rare Flyer,1857.5882,0.0850748918733721,0.8,0.0027223965399479,2.11875,0
94,379543,0,0,san jose,31,0,1,0,57,50+,6.666666666666666,8,104,12.75,3,2,1,1,0,6,3,3,1155.12,385.04,1155.12,385.04,0.0,0.0,0.02,0.03,1535,511.67,1535.0,511.67,0.0,0.0,1.0,2.0,6,3,3,3,3,2,3,1.0,3,1,0.33,13611.069333557636,13179.961610502389,4393.320536834129,Occasional Booker,Low Budget,Regular Flyer,896.7066666666666,0.0876421369148411,0.3333333333333333,0.0005842809127656,1.59375,3
95,380434,0,0,oklahoma city,31,1,1,1,51,50+,10.333333333333332,8,114,13.91,3,3,1,2,0,6,3,3,1070.76,356.92,999.3375,333.11,71.4225,23.81,0.04,0.01,1426,475.33,1426.0,475.33,0.0,0.0,1.0,2.33,7,3,3,3,3,3,3,1.0,3,1,0.33,11110.500621152154,11576.05184240375,3858.683947467917,Occasional Booker,Low Budget,Regular Flyer,808.4458333333333,0.0863280083404057,0.6666666666666666,0.0023020802224108,1.73875,1
96,380436,0,0,new york,31,0,0,0,46,41-50,10.0,8,107,13.25,1,2,2,0,0,2,1,1,113.25,113.25,113.25,113.25,0.0,0.0,0.0,0.12,660,660.0,594.0,594.0,66.0,66.0,1.0,4.0,4,1,1,1,1,1,1,1.0,1,1,1.0,1134.4860826254924,1152.3639971203047,1152.3639971203047,Frequent Booker,Low Budget,Rare Flyer,707.25,0.098276239350592,0.0,0.0,1.65625,1
97,380757,0,0,los angeles,31,1,0,0,47,41-50,8.333333333333332,8,122,15.23,3,3,2,1,0,5,2,3,495.62,165.21,495.62,165.21,0.0,0.0,0.01,0.02,1323,441.0,1310.35,436.78,12.65,4.22,1.0,4.67,14,3,3,3,3,3,3,1.0,3,1,0.33,5470.20629680059,5813.819783159332,1937.9399277197767,Occasional Booker,Low Budget,Regular Flyer,601.99,0.0852486004873497,0.3333333333333333,0.0002841620016245,1.90375,1
98,380949,0,0,san antonio,31,0,0,0,47,41-50,8.0,8,432,148.79,4,0,0,0,1,8,4,3,1517.09,379.27,1517.09,379.27,0.0,0.0,0.0,0.0,1654,551.33,1654.0,551.33,0.0,0.0,1.0,2.33,7,3,3,3,4,4,4,1.0,4,1,0.25,15714.184676954465,16524.938526383346,4131.234631595837,Rare Booker,Low Budget,Regular Flyer,792.7725,0.0918060903874376,0.0,0.0,18.59875,3
99,381259,0,0,san diego,31,1,0,0,22,18-25,6.0,8,97,12.14,1,1,1,0,0,2,1,1,719.48,719.48,719.48,719.48,0.0,0.0,0.0,0.03,68,68.0,68.0,68.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,7309.594679409049,7633.536010523874,7633.536010523874,Frequent Booker,Low Budget,Rare Flyer,787.48,0.0942525192791516,0.0,0.0,1.5175,1
100,381465,0,0,san antonio,31,0,0,0,35,31-40,4.666666666666666,8,245,55.83,3,2,0,2,1,2,1,3,324.87,324.87,324.87,324.87,0.0,0.0,0.03,0.0,2976,992.0,2976.0,992.0,0.0,0.0,1.0,10.33,31,3,3,3,1,1,3,1.0,1,0,0.0,3336.83228349663,3424.054040448237,3424.054040448237,Occasional Booker,Moderate Budget,Rare Flyer,1100.29,0.0948787595529514,0.6666666666666666,0.001897575191059,6.97875,1
101,382181,0,1,halifax,31,0,1,0,37,31-40,5.666666666666666,8,106,13.09,3,1,0,2,0,6,3,2,1073.04,357.68,1073.04,357.68,0.0,0.0,0.05,0.0,1168,584.0,1168.0,584.0,0.0,0.0,1.0,3.0,6,2,2,2,3,2,3,1.0,3,2,0.67,11778.960731700792,12539.668212472376,4179.88940415746,Occasional Booker,Low Budget,Regular Flyer,747.0133333333333,0.0855716420736489,0.6666666666666666,0.0028523880691216,1.63625,1
102,382384,0,0,st. petersburg,31,0,1,0,58,50+,10.0,8,75,9.35,1,0,0,0,0,2,1,1,228.63,228.63,228.63,228.63,0.0,0.0,0.0,0.0,312,312.0,312.0,312.0,0.0,0.0,1.0,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2459.3304382124948,2479.791053327678,2479.791053327678,Frequent Booker,Low Budget,Rare Flyer,540.63,0.0921972839982615,0.0,0.0,1.16875,1
103,382533,0,0,long beach,31,0,0,0,19,18-25,0.0,8,70,8.7,0,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.0875,2
104,386255,0,0,mobile,31,1,0,0,33,31-40,14.0,8,64,7.93,1,2,1,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,2144,2144.0,2144.0,2144.0,0.0,0.0,2.0,4.0,4,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,High Budget,Rare Flyer,2144.0,0.0,2.0,0.0,0.99125,2
105,386469,0,0,stockton,31,0,0,0,19,18-25,0.0,9,95,11.85,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.3166666666666669,2
106,386914,0,1,hamilton,31,1,1,1,47,41-50,8.0,8,294,131.65,1,3,2,1,1,2,1,1,134.71,134.71,134.71,134.71,0.0,0.0,0.03,0.05,642,642.0,577.8,577.8,64.2,64.2,1.0,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,1318.1529667492705,1304.8052135519554,1304.8052135519554,Frequent Booker,Low Budget,Rare Flyer,712.51,0.1032414636306448,1.0,0.0030972439089193,16.45625,1
107,387282,0,0,amarillo,31,1,0,0,31,31-40,3.0,8,87,10.69,1,2,1,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,3960,3960.0,3564.0,3564.0,396.0,396.0,3.0,4.0,4,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Luxury Budget,Rare Flyer,3564.0,0.0,2.0,0.0,1.33625,0
108,387783,1,0,oakland,31,1,1,1,55,50+,8.0,8,87,10.65,3,1,1,1,0,2,1,3,431.26,431.26,431.26,431.26,0.0,0.0,0.09,0.02,2947,982.33,2947.0,982.33,0.0,0.0,1.33,5.33,16,3,2,3,1,1,3,1.0,1,0,0.0,4715.471049498278,4592.376086787314,4592.376086787314,Occasional Booker,Moderate Budget,Rare Flyer,1126.0866666666666,0.0939078141358619,0.3333333333333333,0.0028172344240758,1.33125,1
109,388328,0,1,toronto,31,1,1,1,52,50+,7.8,9,135,16.57,5,4,2,3,0,6,3,5,1240.7,413.57,1240.7,413.57,0.0,0.0,0.04,0.03,4787,957.4,4770.9,954.18,16.1,3.22,1.0,4.6,23,5,4,5,3,3,5,1.0,3,3,1.0,14815.122526886596,14710.22265773851,4903.407552579503,Rare Booker,Moderate Budget,Regular Flyer,1202.32,0.0843427070321952,0.6,0.0020242249687726,1.8411111111111111,3
110,388947,1,0,new york,31,0,0,0,42,41-50,7.666666666666665,9,112,13.89,3,2,1,3,0,6,3,2,1304.09,434.7,1196.2385,398.75,107.8515,35.95,0.11,0.02,684,342.0,684.0,342.0,0.0,0.0,1.0,2.0,4,2,2,2,3,3,3,1.0,3,2,0.67,14054.078223310727,14239.020417844871,4746.340139281624,Occasional Booker,Low Budget,Regular Flyer,626.7461666666667,0.0840112918512869,1.0,0.0092412421036415,1.5433333333333332,1
111,389434,0,0,new york,31,0,0,0,43,41-50,6.75,8,444,150.33,4,2,0,3,1,8,4,4,1851.67,462.92,1725.28,431.32,126.39,31.6,0.06,0.0,1309,327.25,1309.0,327.25,0.0,0.0,1.0,1.75,7,4,4,3,3,3,3,1.0,4,1,0.25,19930.578499762483,19164.29979256358,4791.074948140895,Rare Booker,Low Budget,Regular Flyer,758.57,0.0900257258900463,0.75,0.004051157665052,18.79125,3
112,389662,0,0,fresno,31,0,0,0,40,31-40,9.666666666666666,8,146,18.11,3,2,0,3,0,4,2,3,660.18,330.09,631.063,315.53,29.117,14.56,0.07,0.0,815,271.67,815.0,271.67,0.0,0.0,1.0,1.33,4,3,3,3,2,2,3,1.0,2,2,1.0,7568.699767835282,7511.884603737032,3755.942301868516,Occasional Booker,Low Budget,Rare Flyer,482.021,0.0840086121245868,1.0,0.005880602848721,2.26375,1
113,389759,0,0,anchorage,31,1,0,0,34,31-40,6.666666666666666,8,156,19.18,3,2,0,3,0,6,3,3,3175.69,1058.56,3088.631,1029.54,87.059,29.02,0.06,0.0,2872,957.33,2872.0,957.33,0.0,0.0,1.67,2.33,7,3,3,3,3,3,3,1.67,5,1,0.33,27584.70880397282,23735.599454843497,7911.866484947833,Occasional Booker,Moderate Budget,Regular Flyer,1986.877,0.1301265218043495,1.0,0.0078075913082609,2.3975,3
114,390811,0,0,los angeles,31,0,0,0,42,41-50,8.0,8,132,16.32,3,1,0,1,0,6,3,3,1099.02,366.34,1099.02,366.34,0.0,0.0,0.02,0.0,1387,462.33,1387.0,462.33,0.0,0.0,1.0,3.67,11,3,3,3,3,3,3,1.0,3,2,0.67,12500.552454993052,12722.233747330776,4240.744582443592,Occasional Booker,Low Budget,Regular Flyer,828.6733333333333,0.0863857732711901,0.3333333333333333,0.0005759051551413,2.04,3
115,392453,0,0,el paso,31,0,0,0,59,50+,7.0,8,78,9.65,1,2,1,2,0,2,1,1,393.98,393.98,374.281,374.28,19.699,19.7,0.05,0.03,1166,1166.0,1166.0,1166.0,0.0,0.0,1.0,11.0,11,1,1,1,1,1,1,1.0,1,1,1.0,4775.41639396416,5003.727860704499,5003.727860704499,Frequent Booker,Moderate Budget,Rare Flyer,1540.281,0.0748004308826066,2.0,0.0074800430882606,1.20625,1
116,395202,0,0,san jose,31,0,0,0,28,26-30,4.0,8,71,8.83,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,2964,2964.0,2964.0,2964.0,0.0,0.0,1.0,13.0,13,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,High Budget,Rare Flyer,2964.0,0.0,1.0,0.0,1.10375,0
